File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,Note,Chamber_1,Chamber_2,Chamber_3,Chamber_4,Frame
Affiliation 20191213 01___2019-12-13_09-57-45-5789-07-00.jpg,,12/13/2019,13-Dec-19,9:57:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-46-5960-07-00.jpg,,12/13/2019,13-Dec-19,9:57:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-47-5751-07-00.jpg,,12/13/2019,13-Dec-19,9:57:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-48-5651-07-00.jpg,,12/13/2019,13-Dec-19,9:57:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-49-5912-07-00.jpg,,12/13/2019,13-Dec-19,9:57:50,Ok,FALSE,,Right,Left,Right,Right,229
Affiliation 20191213 01___2019-12-13_09-57-50-5672-07-00.jpg,,12/13/2019,13-Dec-19,9:57:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-51-5913-07-00.jpg,,12/13/2019,13-Dec-19,9:57:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-52-5993-07-00.jpg,,12/13/2019,13-Dec-19,9:57:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-53-5894-07-00.jpg,,12/13/2019,13-Dec-19,9:57:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-54-5975-07-00.jpg,,12/13/2019,13-Dec-19,9:57:56,Ok,FALSE,,Right,Left,Right,Left,230
Affiliation 20191213 01___2019-12-13_09-57-55-5915-07-00.jpg,,12/13/2019,13-Dec-19,9:57:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-56-5656-07-00.jpg,,12/13/2019,13-Dec-19,9:57:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-57-5886-07-00.jpg,,12/13/2019,13-Dec-19,9:57:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-58-5667-07-00.jpg,,12/13/2019,13-Dec-19,9:58:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-57-59-5887-07-00.jpg,,12/13/2019,13-Dec-19,9:58:00,Ok,FALSE,,Left,Left,Left,Right,231
Affiliation 20191213 01___2019-12-13_09-58-00-5668-07-00.jpg,,12/13/2019,13-Dec-19,9:58:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-01-5909-07-00.jpg,,12/13/2019,13-Dec-19,9:58:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-02-6119-07-00.jpg,,12/13/2019,13-Dec-19,9:58:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-03-5880-07-00.jpg,,12/13/2019,13-Dec-19,9:58:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-04-5830-07-00.jpg,,12/13/2019,13-Dec-19,9:58:06,Ok,FALSE,,Right,Left,Neutral,Unknown,232
Affiliation 20191213 01___2019-12-13_09-58-05-5901-07-00.jpg,,12/13/2019,13-Dec-19,9:58:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-06-5801-07-00.jpg,,12/13/2019,13-Dec-19,9:58:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-07-5882-07-00.jpg,,12/13/2019,13-Dec-19,9:58:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-08-5803-07-00.jpg,,12/13/2019,13-Dec-19,9:58:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-09-5883-07-00.jpg,,12/13/2019,13-Dec-19,9:58:10,Ok,FALSE,,Neutral,Left,Right,Right,233
Affiliation 20191213 01___2019-12-13_09-58-10-5804-07-00.jpg,,12/13/2019,13-Dec-19,9:58:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-11-5894-07-00.jpg,,12/13/2019,13-Dec-19,9:58:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-12-5805-07-00.jpg,,12/13/2019,13-Dec-19,9:58:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-13-5895-07-00.jpg,,12/13/2019,13-Dec-19,9:58:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-14-5806-07-00.jpg,,12/13/2019,13-Dec-19,9:58:16,Ok,FALSE,,Right,Left,Right,Right,234
Affiliation 20191213 01___2019-12-13_09-58-15-6047-07-00.jpg,,12/13/2019,13-Dec-19,9:58:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-16-5797-07-00.jpg,,12/13/2019,13-Dec-19,9:58:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-17-6068-07-00.jpg,,12/13/2019,13-Dec-19,9:58:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-18-5788-07-00.jpg,,12/13/2019,13-Dec-19,9:58:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-19-6069-07-00.jpg,,12/13/2019,13-Dec-19,9:58:20,Ok,FALSE,,Right,Left,Right,Unknown,235
Affiliation 20191213 01___2019-12-13_09-58-20-5829-07-00.jpg,,12/13/2019,13-Dec-19,9:58:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-21-5720-07-00.jpg,,12/13/2019,13-Dec-19,9:58:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-22-5801-07-00.jpg,,12/13/2019,13-Dec-19,9:58:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-23-5751-07-00.jpg,,12/13/2019,13-Dec-19,9:58:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-24-5812-07-00.jpg,,12/13/2019,13-Dec-19,9:58:26,Ok,FALSE,,Right,Left,Neutral,Unknown,236
Affiliation 20191213 01___2019-12-13_09-58-25-5912-07-00.jpg,,12/13/2019,13-Dec-19,9:58:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-26-5793-07-00.jpg,,12/13/2019,13-Dec-19,9:58:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-27-5753-07-00.jpg,,12/13/2019,13-Dec-19,9:58:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-28-5794-07-00.jpg,,12/13/2019,13-Dec-19,9:58:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-29-5755-07-00.jpg,,12/13/2019,13-Dec-19,9:58:30,Ok,FALSE,,Right,Left,Left,Right,237
Affiliation 20191213 01___2019-12-13_09-58-30-5805-07-00.jpg,,12/13/2019,13-Dec-19,9:58:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-31-5716-07-00.jpg,,12/13/2019,13-Dec-19,9:58:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-32-5986-07-00.jpg,,12/13/2019,13-Dec-19,9:58:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-33-5717-07-00.jpg,,12/13/2019,13-Dec-19,9:58:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-34-5958-07-00.jpg,,12/13/2019,13-Dec-19,9:58:36,Ok,FALSE,,Right,Left,Left,Neutral,238
Affiliation 20191213 01___2019-12-13_09-58-35-5718-07-00.jpg,,12/13/2019,13-Dec-19,9:58:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-36-5989-07-00.jpg,,12/13/2019,13-Dec-19,9:58:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-37-5749-07-00.jpg,,12/13/2019,13-Dec-19,9:58:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-38-5960-07-00.jpg,,12/13/2019,13-Dec-19,9:58:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-39-5750-07-00.jpg,,12/13/2019,13-Dec-19,9:58:40,Ok,FALSE,,Right,Left,Neutral,Neutral,239
Affiliation 20191213 01___2019-12-13_09-58-40-5991-07-00.jpg,,12/13/2019,13-Dec-19,9:58:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-41-5751-07-00.jpg,,12/13/2019,13-Dec-19,9:58:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-42-5972-07-00.jpg,,12/13/2019,13-Dec-19,9:58:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-43-5743-07-00.jpg,,12/13/2019,13-Dec-19,9:58:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-44-5953-07-00.jpg,,12/13/2019,13-Dec-19,9:58:46,Ok,FALSE,,Right,Left,Right,Unknown,240
Affiliation 20191213 01___2019-12-13_09-58-45-5754-07-00.jpg,,12/13/2019,13-Dec-19,9:58:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-46-5984-07-00.jpg,,12/13/2019,13-Dec-19,9:58:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-47-5905-07-00.jpg,,12/13/2019,13-Dec-19,9:58:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-48-5986-07-00.jpg,,12/13/2019,13-Dec-19,9:58:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-49-5906-07-00.jpg,,12/13/2019,13-Dec-19,9:58:50,Ok,FALSE,,Right,Unknown,Right,Right,241
Affiliation 20191213 01___2019-12-13_09-58-50-5987-07-00.jpg,,12/13/2019,13-Dec-19,9:58:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-51-5887-07-00.jpg,,12/13/2019,13-Dec-19,9:58:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-52-5988-07-00.jpg,,12/13/2019,13-Dec-19,9:58:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-53-5898-07-00.jpg,,12/13/2019,13-Dec-19,9:58:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-54-5989-07-00.jpg,,12/13/2019,13-Dec-19,9:58:56,Ok,FALSE,,Left,Right,Right,Right,242
Affiliation 20191213 01___2019-12-13_09-58-55-5910-07-00.jpg,,12/13/2019,13-Dec-19,9:58:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-56-5960-07-00.jpg,,12/13/2019,13-Dec-19,9:58:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-57-5881-07-00.jpg,,12/13/2019,13-Dec-19,9:58:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-58-6111-07-00.jpg,,12/13/2019,13-Dec-19,9:59:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-58-59-5882-07-00.jpg,,12/13/2019,13-Dec-19,9:59:00,Ok,FALSE,,Left,Right,Neutral,Left,243
Affiliation 20191213 01___2019-12-13_09-59-00-6142-07-00.jpg,,12/13/2019,13-Dec-19,9:59:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-01-5883-07-00.jpg,,12/13/2019,13-Dec-19,9:59:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-02-5824-07-00.jpg,,12/13/2019,13-Dec-19,9:59:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-03-5904-07-00.jpg,,12/13/2019,13-Dec-19,9:59:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-04-5825-07-00.jpg,,12/13/2019,13-Dec-19,9:59:06,Ok,FALSE,,Right,Neutral,Neutral,Unknown,244
Affiliation 20191213 01___2019-12-13_09-59-05-5895-07-00.jpg,,12/13/2019,13-Dec-19,9:59:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-06-5826-07-00.jpg,,12/13/2019,13-Dec-19,9:59:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-07-5936-07-00.jpg,,12/13/2019,13-Dec-19,9:59:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-08-5827-07-00.jpg,,12/13/2019,13-Dec-19,9:59:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-09-5878-07-00.jpg,,12/13/2019,13-Dec-19,9:59:10,Ok,FALSE,,Right,Left,Neutral,Left,245
Affiliation 20191213 01___2019-12-13_09-59-10-5788-07-00.jpg,,12/13/2019,13-Dec-19,9:59:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-11-5879-07-00.jpg,,12/13/2019,13-Dec-19,9:59:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-12-5799-07-00.jpg,,12/13/2019,13-Dec-19,9:59:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-13-6060-07-00.jpg,,12/13/2019,13-Dec-19,9:59:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-14-5830-07-00.jpg,,12/13/2019,13-Dec-19,9:59:16,Ok,FALSE,,Right,Left,Left,Left,246
Affiliation 20191213 01___2019-12-13_09-59-15-6031-07-00.jpg,,12/13/2019,13-Dec-19,9:59:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-16-5792-07-00.jpg,,12/13/2019,13-Dec-19,9:59:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-17-6062-07-00.jpg,,12/13/2019,13-Dec-19,9:59:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-18-5813-07-00.jpg,,12/13/2019,13-Dec-19,9:59:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-19-5733-07-00.jpg,,12/13/2019,13-Dec-19,9:59:20,Ok,FALSE,,Unknown,Left,Left,Right,247
Affiliation 20191213 01___2019-12-13_09-59-20-5804-07-00.jpg,,12/13/2019,13-Dec-19,9:59:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-21-5744-07-00.jpg,,12/13/2019,13-Dec-19,9:59:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-22-5825-07-00.jpg,,12/13/2019,13-Dec-19,9:59:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-23-5756-07-00.jpg,,12/13/2019,13-Dec-19,9:59:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-24-5816-07-00.jpg,,12/13/2019,13-Dec-19,9:59:26,Ok,FALSE,,Left,Neutral,Left,Right,248
Affiliation 20191213 01___2019-12-13_09-59-25-5707-07-00.jpg,,12/13/2019,13-Dec-19,9:59:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-26-5787-07-00.jpg,,12/13/2019,13-Dec-19,9:59:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-27-5778-07-00.jpg,,12/13/2019,13-Dec-19,9:59:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-28-5958-07-00.jpg,,12/13/2019,13-Dec-19,9:59:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-29-5719-07-00.jpg,,12/13/2019,13-Dec-19,9:59:30,Ok,FALSE,,Neutral,Right,Left,Left,249
Affiliation 20191213 01___2019-12-13_09-59-30-5990-07-00.jpg,,12/13/2019,13-Dec-19,9:59:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-31-5720-07-00.jpg,,12/13/2019,13-Dec-19,9:59:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-32-5981-07-00.jpg,,12/13/2019,13-Dec-19,9:59:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-33-5741-07-00.jpg,,12/13/2019,13-Dec-19,9:59:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-34-5952-07-00.jpg,,12/13/2019,13-Dec-19,9:59:36,Ok,FALSE,,Right,Right,Left,Left,250
Affiliation 20191213 01___2019-12-13_09-59-35-6022-07-00.jpg,,12/13/2019,13-Dec-19,9:59:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-36-5953-07-00.jpg,,12/13/2019,13-Dec-19,9:59:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-37-6024-07-00.jpg,,12/13/2019,13-Dec-19,9:59:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-38-5954-07-00.jpg,,12/13/2019,13-Dec-19,9:59:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-39-5745-07-00.jpg,,12/13/2019,13-Dec-19,9:59:40,Ok,FALSE,,Right,Right,Left,Left,251
Affiliation 20191213 01___2019-12-13_09-59-40-5955-07-00.jpg,,12/13/2019,13-Dec-19,9:59:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-41-5746-07-00.jpg,,12/13/2019,13-Dec-19,9:59:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-42-5956-07-00.jpg,,12/13/2019,13-Dec-19,9:59:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-43-5737-07-00.jpg,,12/13/2019,13-Dec-19,9:59:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-44-5978-07-00.jpg,,12/13/2019,13-Dec-19,9:59:46,Ok,FALSE,,Right,Right,Left,Right,252
Affiliation 20191213 01___2019-12-13_09-59-45-5898-07-00.jpg,,12/13/2019,13-Dec-19,9:59:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-46-5979-07-00.jpg,,12/13/2019,13-Dec-19,9:59:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-47-5879-07-00.jpg,,12/13/2019,13-Dec-19,9:59:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-48-5970-07-00.jpg,,12/13/2019,13-Dec-19,9:59:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-49-5890-07-00.jpg,,12/13/2019,13-Dec-19,9:59:50,Ok,FALSE,,Right,Right,Left,Right,253
Affiliation 20191213 01___2019-12-13_09-59-50-5951-07-00.jpg,,12/13/2019,13-Dec-19,9:59:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-51-5862-07-00.jpg,,12/13/2019,13-Dec-19,9:59:52,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-52-5992-07-00.jpg,,12/13/2019,13-Dec-19,9:59:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-53-5883-07-00.jpg,,12/13/2019,13-Dec-19,9:59:54,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-54-5983-07-00.jpg,,12/13/2019,13-Dec-19,9:59:56,Ok,FALSE,,Right,Right,Left,Left,254
Affiliation 20191213 01___2019-12-13_09-59-55-5944-07-00.jpg,,12/13/2019,13-Dec-19,9:59:56,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-56-6144-07-00.jpg,,12/13/2019,13-Dec-19,9:59:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-57-5875-07-00.jpg,,12/13/2019,13-Dec-19,9:59:58,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-58-6146-07-00.jpg,,12/13/2019,13-Dec-19,10:00:00,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_09-59-59-5896-07-00.jpg,,12/13/2019,13-Dec-19,10:00:00,Ok,FALSE,,Right,Right,Right,Left,255
Affiliation 20191213 01___2019-12-13_10-00-00-5807-07-00.jpg,,12/13/2019,13-Dec-19,10:00:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-01-5897-07-00.jpg,,12/13/2019,13-Dec-19,10:00:02,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-02-5818-07-00.jpg,,12/13/2019,13-Dec-19,10:00:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-03-5898-07-00.jpg,,12/13/2019,13-Dec-19,10:00:04,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-04-5819-07-00.jpg,,12/13/2019,13-Dec-19,10:00:06,Ok,FALSE,,Right,Right,Left,Left,256
Affiliation 20191213 01___2019-12-13_10-00-05-5910-07-00.jpg,,12/13/2019,13-Dec-19,10:00:06,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-06-5810-07-00.jpg,,12/13/2019,13-Dec-19,10:00:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-07-5871-07-00.jpg,,12/13/2019,13-Dec-19,10:00:08,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-08-5871-07-00.jpg,,12/13/2019,13-Dec-19,10:00:10,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-09-5862-07-00.jpg,,12/13/2019,13-Dec-19,10:00:10,Ok,FALSE,,Right,Right,Left,Right,257
Affiliation 20191213 01___2019-12-13_10-00-10-5792-07-00.jpg,,12/13/2019,13-Dec-19,10:00:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-11-6023-07-00.jpg,,12/13/2019,13-Dec-19,10:00:12,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-12-5784-07-00.jpg,,12/13/2019,13-Dec-19,10:00:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-13-6024-07-00.jpg,,12/13/2019,13-Dec-19,10:00:14,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-14-5795-07-00.jpg,,12/13/2019,13-Dec-19,10:00:16,Ok,FALSE,,Right,Right,Left,Left,258
Affiliation 20191213 01___2019-12-13_10-00-15-6055-07-00.jpg,,12/13/2019,13-Dec-19,10:00:16,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-16-5796-07-00.jpg,,12/13/2019,13-Dec-19,10:00:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-17-6056-07-00.jpg,,12/13/2019,13-Dec-19,10:00:18,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-18-5817-07-00.jpg,,12/13/2019,13-Dec-19,10:00:20,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-19-6028-07-00.jpg,,12/13/2019,13-Dec-19,10:00:20,Ok,FALSE,,Right,Right,Left,Left,259
Affiliation 20191213 01___2019-12-13_10-00-20-5798-07-00.jpg,,12/13/2019,13-Dec-19,10:00:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-21-6029-07-00.jpg,,12/13/2019,13-Dec-19,10:00:22,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-22-5789-07-00.jpg,,12/13/2019,13-Dec-19,10:00:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-23-5740-07-00.jpg,,12/13/2019,13-Dec-19,10:00:24,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-24-5800-07-00.jpg,,12/13/2019,13-Dec-19,10:00:26,Ok,FALSE,,Right,Right,Left,Left,260
Affiliation 20191213 01___2019-12-13_10-00-25-6061-07-00.jpg,,12/13/2019,13-Dec-19,10:00:26,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-26-5982-07-00.jpg,,12/13/2019,13-Dec-19,10:00:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-27-6062-07-00.jpg,,12/13/2019,13-Dec-19,10:00:28,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-28-5943-07-00.jpg,,12/13/2019,13-Dec-19,10:00:30,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-29-6053-07-00.jpg,,12/13/2019,13-Dec-19,10:00:30,Ok,FALSE,,Right,Right,Left,Left,261
Affiliation 20191213 01___2019-12-13_10-00-30-5984-07-00.jpg,,12/13/2019,13-Dec-19,10:00:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-31-6024-07-00.jpg,,12/13/2019,13-Dec-19,10:00:32,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-32-5955-07-00.jpg,,12/13/2019,13-Dec-19,10:00:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-33-6066-07-00.jpg,,12/13/2019,13-Dec-19,10:00:34,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-34-6006-07-00.jpg,,12/13/2019,13-Dec-19,10:00:36,Ok,FALSE,,Right,Right,Neutral,Left,262
Affiliation 20191213 01___2019-12-13_10-00-35-6027-07-00.jpg,,12/13/2019,13-Dec-19,10:00:36,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-36-5957-07-00.jpg,,12/13/2019,13-Dec-19,10:00:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-37-6188-07-00.jpg,,12/13/2019,13-Dec-19,10:00:38,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-38-5978-07-00.jpg,,12/13/2019,13-Dec-19,10:00:40,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-39-6219-07-00.jpg,,12/13/2019,13-Dec-19,10:00:40,Ok,FALSE,,Right,Right,Right,Left,263
Affiliation 20191213 01___2019-12-13_10-00-40-5970-07-00.jpg,,12/13/2019,13-Dec-19,10:00:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-41-6220-07-00.jpg,,12/13/2019,13-Dec-19,10:00:42,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-42-5951-07-00.jpg,,12/13/2019,13-Dec-19,10:00:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-43-5901-07-00.jpg,,12/13/2019,13-Dec-19,10:00:44,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-44-5982-07-00.jpg,,12/13/2019,13-Dec-19,10:00:46,Ok,FALSE,,Right,Right,Right,Left,264
Affiliation 20191213 01___2019-12-13_10-00-45-5902-07-00.jpg,,12/13/2019,13-Dec-19,10:00:46,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-46-5983-07-00.jpg,,12/13/2019,13-Dec-19,10:00:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-47-5904-07-00.jpg,,12/13/2019,13-Dec-19,10:00:48,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-48-5974-07-00.jpg,,12/13/2019,13-Dec-19,10:00:50,Ok,FALSE,,,,,,
Affiliation 20191213 01___2019-12-13_10-00-49-5905-07-00.jpg,,12/13/2019,13-Dec-19,10:00:50,Ok,FALSE,,Right,Right,Right,Left,265
